# psi logA_t_0 f_t_0 tau_t_0 phi_t_0 logL logPrior
9.119522076055307513e-01 -2.071497105923523563e+01 2.462690982616263966e+02 6.745725209896688730e-03 2.676287728359188822e+00 3.870306144975582720e+04 0.000000000000000000e+00
1.518791566274781291e+00 -2.064985270625253477e+01 2.399278477897645985e+02 5.310448018849810332e-03 3.987677662769878228e+00 3.870306192358295812e+04 0.000000000000000000e+00
1.810529146492315000e+00 -2.067048399793021574e+01 2.595160702608115457e+02 4.160571146274352067e-03 4.252964792074022782e+00 3.870306195928370289e+04 0.000000000000000000e+00
1.035698933294747937e+00 -2.064360780541512952e+01 2.493016877607958008e+02 4.125001754230475486e-03 2.735374585160402550e+00 3.870306211720703868e+04 0.000000000000000000e+00
7.547553495932617373e-01 -2.061565913243079962e+01 2.505286660885433321e+02 4.401966472222729014e-03 2.191385854772797792e+00 3.870306223929838598e+04 0.000000000000000000e+00
1.242368951654200693e+00 -2.060182358093963018e+01 2.427298597129571647e+02 3.025414466471386832e-03 3.407498399371636566e+00 3.870306564138243994e+04 0.000000000000000000e+00
3.062972921865174225e+00 -2.089165304061137007e+01 2.484587230383535541e+02 8.164276415841751483e-03 6.568883405065157888e-01 3.870306810521632724e+04 0.000000000000000000e+00
2.600594345489347425e+00 -2.069937757754977170e+01 2.358466666639176879e+02 5.515943642463214287e-03 1.546212198774466959e-02 3.870306812488843570e+04 0.000000000000000000e+00
4.035828753581671008e-02 -2.074087303699187856e+01 2.463568891202120597e+02 4.282730338945146473e-03 8.384699059113064346e-01 3.870306989850040554e+04 0.000000000000000000e+00
1.025698880948188840e+00 -2.048891022634409964e+01 2.422044394759356578e+02 2.745282967355146004e-03 3.101739477893907360e+00 3.870307045694527915e+04 0.000000000000000000e+00
1.834515539285189289e+00 -2.076539515249926637e+01 2.561850865586541204e+02 6.267420775773849782e-03 4.393218289652352837e+00 3.870307148372958181e+04 0.000000000000000000e+00
1.605655028712857257e+00 -2.059726586949051352e+01 2.509096090949137192e+02 3.362242484203431352e-03 3.936374887887136964e+00 3.870307202268177207e+04 0.000000000000000000e+00
2.766817187238825304e-01 -2.058184806020148727e+01 2.440612178624185447e+02 4.426763832623141666e-03 1.630316348928770198e+00 3.870307309210214589e+04 0.000000000000000000e+00
9.894914153755655084e-01 -2.079586914462142033e+01 2.480011069181803691e+02 5.439357764938074387e-03 2.990989816516424149e+00 3.870307335656743089e+04 0.000000000000000000e+00
2.393076300260650324e+00 -2.086962203743447120e+01 2.502453166620101683e+02 6.809422120599452170e-03 5.624747420397811837e+00 3.870307407913548377e+04 0.000000000000000000e+00
1.277119484500905067e+00 -2.080386442969864902e+01 2.398804935612126030e+02 6.933677686434196012e-03 3.567740346145099384e+00 3.870307437903217215e+04 0.000000000000000000e+00
8.791372135785503472e-01 -2.060543517359258914e+01 2.365493841080754009e+02 3.107419790631797598e-03 2.900547952606849833e+00 3.870307439382901794e+04 0.000000000000000000e+00
1.503032131878482724e+00 -2.080202823296995973e+01 2.430315421024063198e+02 7.395795364557941273e-03 3.874786349016198006e+00 3.870307622765775159e+04 0.000000000000000000e+00
2.631199034397961878e+00 -2.072250609999775861e+01 2.375897886564683574e+02 4.053183216578807972e-03 7.939872126779909389e-02 3.870307800698444044e+04 0.000000000000000000e+00
2.958085410322204845e-01 -2.078649371369710153e+01 2.539512600034252898e+02 7.035226764732582273e-03 1.206350952066038706e+00 3.870307835348514345e+04 0.000000000000000000e+00
2.254700745914473003e+00 -2.058023034211065649e+01 2.356881406676952793e+02 3.327134804430234051e-03 5.741031590399179763e+00 3.870307847278449481e+04 0.000000000000000000e+00
2.933715447611207505e+00 -2.069920441451710147e+01 2.568937656060747941e+02 3.973631821415224939e-03 2.922532915906523865e-01 3.870307875364015490e+04 0.000000000000000000e+00
1.833955665395713863e+00 -2.077769469492928422e+01 2.541502614784099308e+02 6.917137117962953059e-03 4.436400448240641836e+00 3.870307935112650739e+04 0.000000000000000000e+00
7.906547949523600183e-01 -2.056145899275673017e+01 2.536273425553192737e+02 3.943725949899821483e-03 2.353613768310898191e+00 3.870307949561982969e+04 0.000000000000000000e+00
3.110268348206294942e+00 -2.055238210432679580e+01 2.377449272681323578e+02 2.830410135078782145e-03 1.058655732137238514e+00 3.870307980711760320e+04 0.000000000000000000e+00
2.419635178191065883e+00 -2.078267337944296500e+01 2.487375827814862816e+02 6.280638894536911404e-03 5.469551726082829468e+00 3.870308216115723189e+04 0.000000000000000000e+00
1.439807238763594954e+00 -2.088470457037214700e+01 2.463208180099837534e+02 7.317499546057839449e-03 3.710211806751111840e+00 3.870308246632810915e+04 0.000000000000000000e+00
1.666437495119632128e+00 -2.066293885550864573e+01 2.594123826070101586e+02 4.131991477365697107e-03 3.964561197949452609e+00 3.870308247459525592e+04 0.000000000000000000e+00
1.594794713255506702e+00 -2.084550738756544064e+01 2.412745643410004561e+02 6.370134962099538445e-03 4.174633069710223410e+00 3.870308302698138141e+04 0.000000000000000000e+00
1.381189259698049732e+00 -2.056007311870272858e+01 2.306450718446493795e+02 3.490269843780320191e-03 3.977661403557835484e+00 3.870308406975181424e+04 0.000000000000000000e+00
1.063075375264662004e+00 -2.081954354889696646e+01 2.420087136053632548e+02 6.948733478603776742e-03 2.991000584459265532e+00 3.870308609387101023e+04 0.000000000000000000e+00
2.385030133129744989e+00 -2.085872218110451115e+01 2.499814002991221855e+02 6.347629728852601134e-03 5.485912178744881906e+00 3.870308686901877081e+04 0.000000000000000000e+00
7.525882810666866263e-01 -2.066082021895101306e+01 2.537386505741434064e+02 3.547434555762508414e-03 2.390666556964438971e+00 3.870308759665334946e+04 0.000000000000000000e+00
1.412307206132229487e+00 -2.061749713598153377e+01 2.431638723839043337e+02 3.068152894465157095e-03 3.843621426311850886e+00 3.870308851879846770e+04 0.000000000000000000e+00
4.945942026622541787e-01 -2.054951081509577193e+01 2.453856462907493210e+02 2.938884611558592510e-03 1.862724073363987820e+00 3.870308863877296244e+04 0.000000000000000000e+00
3.728641843640781439e-01 -2.070896547879686267e+01 2.571077167369573431e+02 5.616227080336443772e-03 1.385958930367951591e+00 3.870308964707424457e+04 0.000000000000000000e+00
1.678633652837300705e+00 -2.054768102856567680e+01 2.552204838257706569e+02 3.185410909793936866e-03 4.146220072420624625e+00 3.870309010408409813e+04 0.000000000000000000e+00
1.603150653546532967e+00 -2.062489761113383935e+01 2.538568387207030241e+02 4.293286198018868988e-03 3.842546950953821927e+00 3.870309094772662502e+04 0.000000000000000000e+00
2.873201910963190997e+00 -2.078713400731147942e+01 2.414152058535933918e+02 4.798457460703349498e-03 3.827936766236122446e-01 3.870309194178962935e+04 0.000000000000000000e+00
1.624190754898448885e+00 -2.066313773201987303e+01 2.314643537157800210e+02 3.894074867931119743e-03 4.377140622605897313e+00 3.870309318434826855e+04 0.000000000000000000e+00
1.476320701342936026e+00 -2.083050907584927103e+01 2.540504621151433753e+02 6.986762233548791078e-03 3.566258261404577024e+00 3.870309786339020502e+04 0.000000000000000000e+00
2.059940779325632576e+00 -2.067119917681480956e+01 2.354472418977969710e+02 4.189051381096511179e-03 5.073615997554413504e+00 3.870309788461948483e+04 0.000000000000000000e+00
2.381846816038355463e-01 -2.070032887802851818e+01 2.480041307615219637e+02 6.526381898540204417e-03 1.349089669604723207e+00 3.870309832889823883e+04 0.000000000000000000e+00
9.566757038673170399e-01 -2.069154360386150415e+01 2.396573088399891276e+02 4.816886229438453737e-03 2.754335099377903440e+00 3.870309857626133453e+04 0.000000000000000000e+00
1.934936772499010305e+00 -2.056054957033342134e+01 2.365819121693981231e+02 2.974326944403311423e-03 4.872940151050096702e+00 3.870309905560259358e+04 0.000000000000000000e+00
6.051027794199359544e-03 -2.081686825401897423e+01 2.414602637384850823e+02 7.336047155107121645e-03 9.847909777860108793e-01 3.870309962274901773e+04 0.000000000000000000e+00
5.880660141867036783e-01 -2.065891859340183245e+01 2.340165854639600980e+02 3.920875951142155369e-03 2.405910168469219901e+00 3.870310051663685590e+04 0.000000000000000000e+00
2.834719729063403193e+00 -2.062979728961350290e+01 2.339355078647458583e+02 4.496712407175805157e-03 5.841627599344696442e-01 3.870310081742447073e+04 0.000000000000000000e+00
6.145953626425527949e-02 -2.079628885975027686e+01 2.558734688271925961e+02 6.384660787184889656e-03 8.350433272415723751e-01 3.870310103663947666e+04 0.000000000000000000e+00
2.950208804447834510e+00 -2.075902298824842163e+01 2.512914247596074802e+02 6.136609657224767998e-03 2.096031535862084572e-01 3.870310241133746604e+04 0.000000000000000000e+00
1.492419260085143140e+00 -2.067848605834392117e+01 2.491402786613199964e+02 3.485138331424047532e-03 3.866572752368601318e+00 3.870310498943839048e+04 0.000000000000000000e+00
9.046125278013408266e-01 -2.080084100203269415e+01 2.396120261504581208e+02 5.683983993687790996e-03 2.923033559377002266e+00 3.870310608790904371e+04 0.000000000000000000e+00
1.479189552398179952e+00 -2.068594271708023768e+01 2.356671385513350003e+02 3.722263162879983767e-03 4.023644829635315112e+00 3.870310627350659342e+04 0.000000000000000000e+00
2.002224965405749568e+00 -2.073238222277798570e+01 2.370132675964546820e+02 4.803421751973040686e-03 4.940226965621598687e+00 3.870310631310533063e+04 0.000000000000000000e+00
1.814744765877116528e+00 -2.067693983540753422e+01 2.422339369851844424e+02 5.918495237773256125e-03 4.564545201139416086e+00 3.870310815730138711e+04 0.000000000000000000e+00
1.447037785741055460e+00 -2.076158208089128721e+01 2.464695054092012469e+02 6.881064807882505789e-03 3.626685403616632275e+00 3.870310887622117298e+04 0.000000000000000000e+00
2.789639090779414410e+00 -2.081898591068071269e+01 2.477327870718556824e+02 5.280614459019958642e-03 6.878498789941112079e-02 3.870310915675526485e+04 0.000000000000000000e+00
2.668564068461229510e+00 -2.076313973713479299e+01 2.417047438216073942e+02 6.957521367075673174e-03 8.862779775533793925e-02 3.870311165133856412e+04 0.000000000000000000e+00
1.202721258890731670e+00 -2.049332329287807752e+01 2.429108097759074667e+02 3.189256681564370602e-03 3.396048481865162838e+00 3.870311165896528109e+04 0.000000000000000000e+00
1.721634486694498811e+00 -2.067996494069217306e+01 2.411347340182178129e+02 4.789372241869055240e-03 4.636232696035198053e+00 3.870311185746167030e+04 0.000000000000000000e+00
6.894766836392726139e-01 -2.067277493995297988e+01 2.509063137216671180e+02 3.482484910617196332e-03 2.203731828537817794e+00 3.870311188446891174e+04 0.000000000000000000e+00
9.627293320938634658e-02 -2.065167147586405605e+01 2.482572518646357764e+02 4.424143338360154304e-03 1.276215323612507557e+00 3.870311217890909029e+04 0.000000000000000000e+00
3.004762471202073182e-01 -2.078012112505450659e+01 2.484833227338440906e+02 6.116214412276565343e-03 1.236901694688781861e+00 3.870311325527934241e+04 0.000000000000000000e+00
2.064531066670278747e+00 -2.077558730176001234e+01 2.481126176922455500e+02 4.691939374466126515e-03 5.094127655505054975e+00 3.870311405746918172e+04 0.000000000000000000e+00
3.014149187989745293e+00 -2.066147803292087204e+01 2.314340919920511226e+02 4.349768572128289573e-03 9.059862253686404854e-01 3.870311430810816819e+04 0.000000000000000000e+00
2.795219683044902759e+00 -2.085110334182565239e+01 2.444678584771117471e+02 7.208369401879206190e-03 1.131082654713534419e-01 3.870311721026652231e+04 0.000000000000000000e+00
2.472494402949124481e+00 -2.068009939853994084e+01 2.451026336100402716e+02 3.484811812694934771e-03 5.916206092531957950e+00 3.870311770277173491e+04 0.000000000000000000e+00
6.482356231396845248e-01 -2.086059320906802128e+01 2.471745530693891340e+02 6.171505753926748161e-03 2.128660348070120278e+00 3.870312008022352529e+04 0.000000000000000000e+00
2.393166996514412670e+00 -2.084178911371364862e+01 2.455054428246409941e+02 5.811207389312946121e-03 5.739560110210318200e+00 3.870312111921118048e+04 0.000000000000000000e+00
2.201643069401187092e-01 -2.070437009079236645e+01 2.528035194189895662e+02 5.480662709596326870e-03 1.368017214390372382e+00 3.870312160675761697e+04 0.000000000000000000e+00
2.508065024185750058e+00 -2.076857975614660745e+01 2.410905417938074038e+02 5.964555276189980465e-03 5.850250781636241015e+00 3.870312181567084917e+04 0.000000000000000000e+00
1.275781506889091421e+00 -2.048502172105996877e+01 2.401186461604593489e+02 2.866182793715837951e-03 3.640822223015462544e+00 3.870312234322987933e+04 0.000000000000000000e+00
2.523644451304000391e+00 -2.069650881059757452e+01 2.393591784604228394e+02 4.210670775307958150e-03 6.235162941761794642e+00 3.870312324208292557e+04 0.000000000000000000e+00
3.815278191807247588e-02 -2.052097737280518075e+01 2.528804454043892633e+02 3.165095356963360061e-03 9.514654499675758714e-01 3.870312330756897427e+04 0.000000000000000000e+00
1.150704211326586401e+00 -2.081444304931360278e+01 2.531869581159522227e+02 7.520268736532996143e-03 2.948746157856808825e+00 3.870312567412042699e+04 0.000000000000000000e+00
4.775677514010045477e-01 -2.068095777556126791e+01 2.526561038868903211e+02 3.726426865537046246e-03 1.865127441747962411e+00 3.870312587461564544e+04 0.000000000000000000e+00
2.018858348948668002e+00 -2.079481725989376173e+01 2.539412356887935971e+02 5.417420398724358266e-03 4.661030789779998962e+00 3.870312785952156992e+04 0.000000000000000000e+00
2.572769952545972849e+00 -2.075503936445269559e+01 2.505205171062296472e+02 5.176637740582852414e-03 5.758693908077031409e+00 3.870312808352249704e+04 0.000000000000000000e+00
2.438525870054673028e+00 -2.072770096419759156e+01 2.396727544963899845e+02 4.850139262591713837e-03 6.066220042431421433e+00 3.870312865008730296e+04 0.000000000000000000e+00
1.344904372034972262e+00 -2.059874268295899213e+01 2.424600444552831675e+02 4.500338427465391637e-03 3.557144947850674477e+00 3.870312911355245888e+04 0.000000000000000000e+00
2.065027077039382153e+00 -2.085012668274132963e+01 2.426590564567195543e+02 6.585222070091215768e-03 5.019232604401521414e+00 3.870312920672354812e+04 0.000000000000000000e+00
1.833588178135045821e+00 -2.062501288630866370e+01 2.467342890986358839e+02 5.296923764123373339e-03 4.564466388198114011e+00 3.870313062278687721e+04 0.000000000000000000e+00
3.334617476937749014e-01 -2.070823549849203360e+01 2.333888847201358487e+02 4.845316662316929285e-03 1.835667467990360624e+00 3.870313128244796826e+04 0.000000000000000000e+00
1.110995565854792755e+00 -2.064851583100910659e+01 2.462759664478900277e+02 5.199073566723953592e-03 3.280307598967334037e+00 3.870313141936267493e+04 0.000000000000000000e+00
1.977685051587745102e+00 -2.087418813591913391e+01 2.489733022976342909e+02 6.859908051425240433e-03 4.707790797765128765e+00 3.870313184389805247e+04 0.000000000000000000e+00
1.553703365562532079e+00 -2.057315556336030582e+01 2.372561641459340365e+02 2.908265471629937950e-03 4.173472189045321912e+00 3.870313211976406456e+04 0.000000000000000000e+00
1.176533077662785365e+00 -2.068309405666644096e+01 2.340009676332770425e+02 4.890471668122163898e-03 3.419555633966689712e+00 3.870313386039529723e+04 0.000000000000000000e+00
2.918821652271224032e-01 -2.071357004694445791e+01 2.429654007474003379e+02 3.986718248931766899e-03 1.666137255797725203e+00 3.870313485830608988e+04 0.000000000000000000e+00
2.194979476538212460e+00 -2.085182454233098426e+01 2.457576774654058340e+02 6.506977284751476465e-03 5.376252187906900737e+00 3.870313693366749067e+04 0.000000000000000000e+00
1.723377548207329024e+00 -2.058381658624971422e+01 2.551236299441801236e+02 3.493519380199847351e-03 4.365245613586206552e+00 3.870313902420819068e+04 0.000000000000000000e+00
2.505871544294072883e+00 -2.063694841190490337e+01 2.307906569252322129e+02 3.804779862602816320e-03 6.212318392091786379e+00 3.870313925757996185e+04 0.000000000000000000e+00
1.391466691038637293e+00 -2.050837881390200224e+01 2.474483153917587970e+02 3.035176817689870781e-03 3.674090393522999598e+00 3.870314021673396928e+04 0.000000000000000000e+00
